,Unnamed: 0,random,session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,reviewed_at_datetime,entered_code,Nationality,Sex,Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,material,variable,user_id,material.variable,response,sw_neg_ans1,sw_neg_ans2,sw_neg_ans3,sw_neg_ans4,sw_neg_ans5,sw_neg_ans6,sw_neg_ans7,sw_neg_ans8,sw_neg_ans9,sw_neg_ans10,sw_other,sw_pos_ans1,sw_pos_ans2,sw_pos_ans3,sw_pos_ans4,sw_pos_ans5,neg,pos,neither,goal_object,non_goal_object,controllable,uncontrollable,neither_control
88,2472,0.601202085-->0.540507021,5f5ceeafe585c35079889d0d,5f262b0122a12035d4175b44,APPROVED,52:19.9,06:34.0,854.04,21,09:40.6,3833C7F5,United States,Female,13,"Sep 12, 2020 11:52:22 am","Sep 12, 2020 12:06:30 pm",Complete,0,0,0,English,0,1599925942_5f5ceeb60d3031.77222863,negative,absent,sally_wine,response,5f262b0122a12035d4175b44,sally_wine.response,The argument turns friendly and the neighbor is invited to the dinner.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
89,2514,0.598959292-->0.97216298,5f5d2b5c47755956e9649433,5dbd96bc80dbee2c71a8c9d6,APPROVED,11:08.7,23:19.4,730.744,23,26:22.6,3833C7F5,United Kingdom,Female,58,"Sep 12, 2020 4:11:10 pm","Sep 12, 2020 4:23:17 pm",Complete,0,0,0,English,0,1599941470_5f5d2b5e404ad8.56874843,negative,absent,sally_wine,response,5dbd96bc80dbee2c71a8c9d6,sally_wine.response,One of Sally's friends comes round with a bottle of wine ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
90,2617,0.7073281840000001-->0.38774379200000003,5f5b66ef6911870730e2e6a9,5e42855a6cc37110b1c4371e,APPROVED,00:47.5,11:03.6,616.082,34,16:52.0,4DE9B385,Ireland,Female,40,"Sep 11, 2020 8:00:50 am","Sep 11, 2020 8:11:02 am",Complete,0,0,0,English,0,1599825650_5f5b66f28b33f4.25503508,positive,present,sally_wine,response,5e42855a6cc37110b1c4371e,sally_wine.response,Sally has forgotten to buy her wine and has to return to the shop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
91,2504,0.213452745-->0.8698185690000001,5f5cf0b7b79c5f0b9cc58fa6,5bfc0eb58422770001d9b668,APPROVED,00:55.4,13:41.0,765.554,36,10:46.9,3833C7F5,United Kingdom,Female,43,"Sep 12, 2020 12:00:59 pm","Sep 12, 2020 12:13:33 pm",Complete,0,0,0,English,0,1599926459_5f5cf0bbcf2df8.41541557,negative,absent,sally_wine,response,5bfc0eb58422770001d9b668,sally_wine.response,the neighbour invites her in for dinner and wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
92,2428,0.945479927-->0.021897363,5f5bc42452e427362303b431,56671468d87e9100052f7f8b,APPROVED,38:34.9,46:11.6,456.679,26,58:34.7,40D80FA4,United Kingdom,Male,18,"Sep 11, 2020 2:38:37 pm","Sep 11, 2020 2:46:09 pm",Complete,0,0,0,English,0,1599849517_5f5bc42d5700a9.06998200,negative,present,sally_wine,response,56671468d87e9100052f7f8b,sally_wine.response,"The neighbour smashes the wine she's carrying during the argument, so Sally has to buy more.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
93,2430,0.73428465-->0.509549185,5f5bc47fc40c04365f0192c6,5ea178df379a6e02ab6c726f,APPROVED,39:59.7,50:23.7,624.058,45,58:38.3,40D80FA4,United Kingdom,Male,22,"Sep 11, 2020 2:40:03 pm","Sep 11, 2020 2:50:21 pm",Complete,0,0,0,English,0,1599849602_5f5bc482f12e33.91787923,negative,present,sally_wine,response,5ea178df379a6e02ab6c726f,sally_wine.response,In the argument she is not looking where she is going and walks into a lamppost ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
94,2553,0.30585288-->0.742270267,5f5b8f2aec0fc20ce4629201,5d5d13312a28f400015a5b6f,APPROVED,52:31.3,10:29.3,1078.017,30,41:13.0,510FA8B2,United Kingdom,Female,35,"Sep 11, 2020 10:52:39 am","Sep 11, 2020 11:10:24 am",Complete,0,0,0,English,0,1599835959_5f5b8f3782b726.33488655,positive,absent,sally_wine,response,5d5d13312a28f400015a5b6f,sally_wine.response,Sally's neighbour invites her for dinner.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
95,2599,0.475312471-->0.69093488,5f5b6607291dc628dbf71e63,5c389923184bfd00010b4ce7,APPROVED,56:57.5,02:27.3,329.803,46,16:14.6,4DE9B385,United Kingdom,Male,26,"Sep 11, 2020 7:56:59 am","Sep 11, 2020 8:02:25 am",Complete,0,0,0,English,0,1599825419_5f5b660b16f971.07314375,positive,present,sally_wine,response,5c389923184bfd00010b4ce7,sally_wine.response,Neighbour steals her wine and runs away,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
96,2606,0.514177575-->0.028990468999999998,5f5b668b9a3ef6296c8ee682,5eca601af9ac0e5879c8e2c6,APPROVED,59:18.0,03:18.1,240.098,20,16:29.5,4DE9B385,United Kingdom,Male,32,"Sep 11, 2020 7:59:19 am","Sep 11, 2020 8:03:16 am",Complete,0,0,0,English,0,1599825559_5f5b6697208100.99179651,positive,present,sally_wine,response,5eca601af9ac0e5879c8e2c6,sally_wine.response,Forgets to buy bottle of wine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
97,2439,0.945014472-->0.5095783229999999,5f5bc52ab17ec4365fd1c7d9,5a2ef9bbfd28e9000102ee68,APPROVED,42:55.2,52:33.9,578.731,48,58:57.8,40D80FA4,United Kingdom,Female,30,"Sep 11, 2020 2:42:58 pm","Sep 11, 2020 2:52:30 pm",Complete,0,0,0,English,0,1599849778_5f5bc532170806.37862193,negative,present,sally_wine,response,5a2ef9bbfd28e9000102ee68,sally_wine.response,She stood in dog poo on the way home.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
98,2498,0.185142483-->0.7619216240000001,5f5cf05d30ec6f514093c7fc,5c9139d85c6c0200156977e6,APPROVED,59:29.1,06:08.6,399.515,28,10:34.7,3833C7F5,United Kingdom,Female,40,"Sep 12, 2020 11:59:30 am","Sep 12, 2020 12:06:06 pm",Complete,0,0,0,English,0,1599926370_5f5cf062a97043.73156947,negative,absent,sally_wine,response,5c9139d85c6c0200156977e6,sally_wine.response,The neighbour accuses her of stealing her post.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
99,2411,0.742626055-->0.51502118,5f5bc29061200835226b4985,5f47d4ac5db4230d1d4a41b2,APPROVED,31:47.8,45:39.7,831.847,38,58:00.4,40D80FA4,United Kingdom,Male,4,"Sep 11, 2020 2:31:51 pm","Sep 11, 2020 2:45:37 pm",Complete,0,0,0,English,0,1599849111_5f5bc2978a4c36.08165653,negative,present,sally_wine,response,5f47d4ac5db4230d1d4a41b2,sally_wine.response,During the argument the neighbour pushes Sally. Sally pushes back and the neighbour falls into the path of an oncoming vehicle.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
100,2445,0.801018892-->0.47501731799999997,5f5bc5759496f436357a054c,5f0879b5fc8e5a083c495393,APPROVED,47:24.4,00:25.6,781.164,19,59:09.3,40D80FA4,United Kingdom,Male,55,"Sep 11, 2020 2:47:26 pm","Sep 11, 2020 3:00:22 pm",Complete,0,0,0,English,0,1599850046_5f5bc63ecc2586.77659912,negative,present,sally_wine,response,5f0879b5fc8e5a083c495393,sally_wine.response,She dropped the bottle of wine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
101,2621,0.91143083-->0.614884165,5f5b6785fcfd0828b993d6ac,59a1afb2fc0caa0001121c0c,APPROVED,03:22.2,17:04.1,821.893,39,16:56.4,4DE9B385,United Kingdom,Female,51,"Sep 11, 2020 8:03:23 am","Sep 11, 2020 8:17:01 am",Complete,0,0,0,English,0,1599825803_5f5b678bb8ce51.76651779,positive,present,sally_wine,response,59a1afb2fc0caa0001121c0c,sally_wine.response,Her neighbour invites her to a house party.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
102,2474,0.465067884-->0.9604367090000001,5f5ceef16240ec51674619ef,5ea9eb06e3ba571520403fc6,APPROVED,53:24.7,13:04.5,1179.788,30,09:44.5,3833C7F5,United Kingdom,Female,14,"Sep 12, 2020 11:53:27 am","Sep 12, 2020 12:13:03 pm",Complete,0,0,0,English,0,1599926007_5f5ceef732e456.36342825,negative,absent,sally_wine,response,5ea9eb06e3ba571520403fc6,sally_wine.response,Her neighbour said sorry and they shared the bottle of wine.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
103,2563,0.844636485-->0.005389217,5f5b8fc41989292dc096359d,5c9034a2eedbd9001573ca14,APPROVED,55:54.4,12:31.4,997.008,56,41:30.5,510FA8B2,United Kingdom,Male,56,"Sep 11, 2020 10:55:58 am","Sep 11, 2020 11:12:26 am",Complete,0,0,0,English,0,1599836158_5f5b8ffe86be56.33689160,positive,absent,sally_wine,response,5c9034a2eedbd9001573ca14,sally_wine.response,the neighbour says that she has just given up alcohol and gives Sally two bottles of win,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
104,2595,0.877833579-->0.7106999940000001,5f5b65e1feaaf928d7de77df,5f2aa1a87bf471304a994dff,APPROVED,56:27.9,04:40.2,492.326,30,16:05.8,4DE9B385,United Kingdom,Female,24,"Sep 11, 2020 7:56:37 am","Sep 11, 2020 8:04:39 am",Complete,0,0,0,English,0,1599825397_5f5b65f587ee38.06918633,positive,present,sally_wine,response,5f2aa1a87bf471304a994dff,sally_wine.response,she leaves her bottle of wine at the shop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
105,2552,0.614659473-->0.209401776,5f5b8f238f94512e048f0635,5f29cd7e87f62615d79a7df3,APPROVED,52:20.9,06:02.5,821.581,19,41:11.2,510FA8B2,United Kingdom,Male,34,"Sep 11, 2020 10:52:22 am","Sep 11, 2020 11:06:00 am",Complete,0,0,0,English,0,1599835942_5f5b8f268d0b42.31561502,positive,absent,sally_wine,response,5f29cd7e87f62615d79a7df3,sally_wine.response,her neighbour gives her a bottle of wine ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
106,2418,0.414598365-->0.734971057,5f5bc34f1181c5355385f4f1,5f243136d49d850136696693,APPROVED,35:28.2,53:40.9,1092.755,22,58:15.0,40D80FA4,United States,Male,10,"Sep 11, 2020 2:35:30 pm","Sep 11, 2020 2:53:35 pm",Complete,0,0,0,English,0,1599849330_5f5bc3727e99a8.34376137,negative,present,sally_wine,response,5f243136d49d850136696693,sally_wine.response,Her neighbor bought the last bottle of wine as an apology gift to her.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
107,2585,0.38349865200000005-->0.620498847,5f5b655a814f6b07f79a0095,5f523ba1c2e4fb4a54dc9fa0,APPROVED,54:05.1,03:17.5,552.336,39,15:27.7,4DE9B385,United Kingdom,Male,11,"Sep 11, 2020 7:54:07 am","Sep 11, 2020 8:03:12 am",Complete,0,0,0,English,0,1599825247_5f5b655f6ef7a8.13694956,positive,present,sally_wine,response,5f523ba1c2e4fb4a54dc9fa0,sally_wine.response,She tripped and smashed the bottle of wine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
108,2511,0.906984357-->0.42469599399999997,5f5cf1077790915056f42194,58c565298a3f870001c0e70d,APPROVED,04:51.6,24:20.1,1168.481,31,11:01.2,3833C7F5,United Kingdom,Male,56,"Sep 12, 2020 12:04:57 pm","Sep 12, 2020 12:24:12 pm",Complete,0,0,0,English,0,1599926697_5f5cf1a94be453.92436914,negative,absent,sally_wine,response,58c565298a3f870001c0e70d,sally_wine.response,She offers to buy the wine off her neighbour,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
109,2598,0.237962235-->0.456579347,5f5b65fd1a328c28d73f4b5c,5e39769ea9cf94187e49eed5,APPROVED,56:45.3,01:14.8,269.534,31,16:12.3,4DE9B385,United Kingdom,Female,25,"Sep 11, 2020 7:56:47 am","Sep 11, 2020 8:01:12 am",Complete,0,0,0,English,0,1599825407_5f5b65ff65c4a0.87536722,positive,present,sally_wine,response,5e39769ea9cf94187e49eed5,sally_wine.response,Someone has broken into her house when she gets home.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
110,2419,0.654046239-->0.153009318,5f5bc37146d14235cf6b0999,5f49396f5324cf32b7bee64b,APPROVED,35:44.5,52:37.9,1013.319,27,58:16.9,40D80FA4,Ireland,Male,12,"Sep 11, 2020 2:35:47 pm","Sep 11, 2020 2:52:35 pm",Complete,0,0,0,English,0,1599849347_5f5bc383092900.60818315,negative,present,sally_wine,response,5f49396f5324cf32b7bee64b,sally_wine.response,Sally remembers that she's schizophrenic and there is no neighbour.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
111,2555,0.587815694-->0.412594136,5f5b8f7810ec482e85cc8067,5e97039d77e41b023228fa5a,APPROVED,54:51.2,06:58.4,727.223,43,15:26.8,510FA8B2,United Kingdom,Female,63,"Sep 11, 2020 1:41:43 pm","Sep 11, 2020 2:04:09 pm",Complete,0,0,0,English,0,1599846103_5f5bb6d7042460.00072875,positive,absent,sally_wine,response,5e97039d77e41b023228fa5a,sally_wine.response,When she gets home she realises she has locked herself out and has to walk 5 miles to her mothers house to get her spare key.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
112,2589,0.9899865090000001-->0.526405184,5f5b6592a9ba1128f6ed6f31,595f5d26b752840001ca4451,APPROVED,55:01.5,13:03.3,1081.786,37,15:36.3,4DE9B385,United Kingdom,Female,19,"Sep 11, 2020 7:55:08 am","Sep 11, 2020 8:12:59 am",Complete,0,0,0,English,0,1599825308_5f5b659c3df447.52149375,positive,present,sally_wine,response,595f5d26b752840001ca4451,sally_wine.response,the neighbour asks her out on a date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
113,2558,0.705926258-->0.16918845600000001,5f5b8f8b67e28b2e7a9194e2,5b588565115d17000113f81e,APPROVED,54:11.8,07:37.3,805.546,24,41:20.7,510FA8B2,United Kingdom,Female,41,"Sep 11, 2020 10:54:15 am","Sep 11, 2020 11:07:35 am",Complete,0,0,0,English,0,1599836055_5f5b8f972d9761.01259450,positive,absent,sally_wine,response,5b588565115d17000113f81e,sally_wine.response,The neighbour invites her over after dinner for a drink of wine that they have so she goes over after her dinner for that. ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
114,2570,0.066977196-->0.00671093,5f5ba4b08e2b6631b9cb559e,5ce9b0e4be5a6b00163f6870,APPROVED,24:16.9,49:24.9,1507.978,54,20:03.9,510FA8B2,United Kingdom,Male,61,"Sep 11, 2020 12:24:26 pm","Sep 11, 2020 12:49:22 pm",Complete,0,0,0,English,0,1599841466_5f5ba4ba22e075.26711366,positive,absent,sally_wine,response,5ce9b0e4be5a6b00163f6870,sally_wine.response,"A young lad on a scooter rides past, knocks into her and rides off with her purse.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
115,2587,0.048922414000000004-->0.471061939,5f5b656aef06252867fcb1ef,5e1dcb521a938a1356cc585e,APPROVED,54:18.0,11:21.0,1022.941,25,15:31.9,4DE9B385,United Kingdom,Male,14,"Sep 11, 2020 7:54:20 am","Sep 11, 2020 8:11:17 am",Complete,0,0,0,English,0,1599825260_5f5b656c46e6f2.02604599,positive,present,sally_wine,response,5e1dcb521a938a1356cc585e,sally_wine.response,"Sally looks in her bag and discovers the bottle of wine missing. She stops, thinks, then remembers her neighbour was skilled in the art of cat burglary. She marches over to his house and peers in the window to find her neighbour taking a corkscrew out of the kitchen drawer to enjoy his newly obtained prize. ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
116,2499,0.542751098-->0.094275587,5f5cf06c0fb28e51890f9407,5f11bad6f7955b06f00148ff,APPROVED,00:48.5,19:47.6,1139.149,61,10:36.7,3833C7F5,United Kingdom,Female,47,"Sep 12, 2020 12:01:36 pm","Sep 12, 2020 12:19:45 pm",Complete,0,0,0,English,0,1599926496_5f5cf0e0265591.22259518,negative,absent,sally_wine,response,5f11bad6f7955b06f00148ff,sally_wine.response,Sally has an unexpeced visitor who has bought a bottle of wine.and chocolates.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
117,2507,0.852175142-->0.23175812699999998,5f5cf0d3efcdae500e1e7cbe,5a86e1a4eea3d300016e7981,APPROVED,01:28.3,11:03.6,575.25,42,10:53.0,3833C7F5,United Kingdom,Female,46,"Sep 12, 2020 12:01:29 pm","Sep 12, 2020 12:10:59 pm",Complete,0,0,0,English,0,1599926489_5f5cf0d9d4f5d0.14906376,negative,absent,sally_wine,response,5a86e1a4eea3d300016e7981,sally_wine.response,She walks to the pub instead and meets an old school friend who she hasn't seen for ages ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
118,2579,0.355845051-->0.132410188,5f5b64d0377849287d55c04d,5c4b9e94ad466000019101d6,APPROVED,51:47.8,05:01.9,794.177,19,15:15.3,4DE9B385,United Kingdom,Female,7,"Sep 11, 2020 7:51:49 am","Sep 11, 2020 8:05:00 am",Complete,0,0,0,English,0,1599825109_5f5b64d569e992.94944504,positive,present,sally_wine,response,5c4b9e94ad466000019101d6,sally_wine.response,she starts getting followed ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
119,2592,0.278350803-->0.954775198,5f5b65b3e150072909380224,5ee13b0693ab7b146b37bc5b,APPROVED,55:34.2,33:24.4,2270.223,36,15:42.9,4DE9B385,United Kingdom,Female,54,"Sep 11, 2020 7:55:35 am","Sep 11, 2020 8:33:22 am",Complete,0,0,0,English,0,1599825335_5f5b65b7ce98c5.37709093,positive,present,sally_wine,response,5ee13b0693ab7b146b37bc5b,sally_wine.response,She trips over and her bottle of wine smashses,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
120,2447,0.357670272-->0.9956896059999999,5f5bc5bdef2d8e35e4b1bfef,5e4b550cbc830a0625f5ceff,APPROVED,45:24.4,59:49.5,865.105,26,59:13.1,40D80FA4,United States,Male,39,"Sep 11, 2020 2:45:26 pm","Sep 11, 2020 2:59:47 pm",Complete,0,0,0,English,0,1599849926_5f5bc5c68d9283.31847600,negative,present,sally_wine,response,5e4b550cbc830a0625f5ceff,sally_wine.response,The shop owner tells both of them to leave the shop because their argument was disturbing other customers.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
121,2522,0.121997988-->0.259500882,5f5b8d91d39af52e8a670acd,5adf2a17c2b5db0001d8dc29,APPROVED,45:42.5,04:28.9,1126.389,44,40:10.6,510FA8B2,United Kingdom,Female,8,"Sep 11, 2020 10:45:44 am","Sep 11, 2020 11:04:26 am",Complete,0,0,0,English,0,1599835544_5f5b8d98ba73c9.26206518,positive,absent,sally_wine,response,5adf2a17c2b5db0001d8dc29,sally_wine.response,They discover they grew up round the corner from each other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
122,2610,0.137307023-->0.173982568,5f5b66b58e2b6628fa8b6ae3,5f06f38a859dcb278b6e92f7,APPROVED,59:57.8,08:04.3,486.508,18,16:38.1,4DE9B385,United Kingdom,Male,38,"Sep 11, 2020 8:00:00 am","Sep 11, 2020 8:08:01 am",Complete,0,0,0,English,0,1599825600_5f5b66c0c4dac5.13410184,positive,present,sally_wine,response,5f06f38a859dcb278b6e92f7,sally_wine.response,"She drops the bottle of wine, smashing it.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
123,2533,0.68273384-->0.984473081,5f5b8e273b10e42dd267df3f,579ccf9ebaec1b0001698960,APPROVED,48:07.5,03:52.0,944.555,39,40:31.7,510FA8B2,United Kingdom,Female,16,"Sep 11, 2020 10:48:10 am","Sep 11, 2020 11:03:44 am",Complete,0,0,0,English,0,1599835690_5f5b8e2a282ba3.19552726,positive,absent,sally_wine,response,579ccf9ebaec1b0001698960,sally_wine.response,"The neighbour reveals that s/he owns a vineyard, and offers Sally a free case of wine.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
124,2444,0.8356532720000001-->0.48050172,5f5bc56876b36636cc45410f,5e9b6317fab83b069d085560,APPROVED,43:53.8,48:17.1,263.302,20,59:07.3,40D80FA4,United Kingdom,Male,33,"Sep 11, 2020 2:43:55 pm","Sep 11, 2020 2:48:15 pm",Complete,0,0,0,English,0,1599849835_5f5bc56bb04210.70946207,negative,present,sally_wine,response,5e9b6317fab83b069d085560,sally_wine.response,Sally or her neighbour disappears the following day,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
125,2464,0.38454618399999996-->0.603925251,5f5ced7ac81d3650b69f07be,5f5a5ff6b17ec410b0b437f9,APPROVED,51:45.8,35:32.8,2626.953,44,09:24.5,3833C7F5,United States,0,18,"Sep 12, 2020 11:52:00 am","Sep 12, 2020 12:35:24 pm",Complete,0,0,0,English,0,1599925919_5f5cee9fe59874.43723846,negative,absent,sally_wine,response,5f5a5ff6b17ec410b0b437f9,sally_wine.response,It's happen because of lock down.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
126,2529,0.5657676420000001-->0.01228198,5f5b8e17b4ff950c45d4965b,5f062682437e3d15508d5341,APPROVED,48:10.3,13:07.4,1497.049,65,40:23.9,510FA8B2,United Kingdom,Male,15,"Sep 11, 2020 10:48:13 am","Sep 11, 2020 11:13:03 am",Complete,0,0,0,English,0,1599835693_5f5b8e2d7a9876.23815515,positive,absent,sally_wine,response,5f062682437e3d15508d5341,sally_wine.response,Her neighbour gives her or offers to sell her a bottle of wine of their own. ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
127,2588,0.820039559-->0.517749948,5f5b65899aa6fd2962ea9b55,5836e4bda37e9b000108c2ac,APPROVED,56:00.9,03:56.1,475.156,50,15:34.2,4DE9B385,United Kingdom,Female,22,"Sep 11, 2020 7:56:02 am","Sep 11, 2020 8:03:51 am",Complete,0,0,0,English,0,1599825362_5f5b65d2d50668.52178241,positive,present,sally_wine,response,5836e4bda37e9b000108c2ac,sally_wine.response,She invites the neighbour in to have some of her wine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
128,2500,0.618681425-->0.341404415,5f5cf06ed56e315077da79a4,5ee6208d05de7603946ebf53,APPROVED,59:47.2,07:44.2,476.964,18,10:38.6,3833C7F5,United Kingdom,Male,39,"Sep 12, 2020 11:59:48 am","Sep 12, 2020 12:07:43 pm",Complete,0,0,0,English,0,1599926388_5f5cf0747acf18.31058727,negative,absent,sally_wine,response,5ee6208d05de7603946ebf53,sally_wine.response,She got struck by lightening on the walk home,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
129,2471,0.48228855200000004-->0.8464253820000001,5f5ceea94cddcc4fd7cf85d0,5b5f23420085cb0001872849,APPROVED,52:13.4,58:31.1,377.784,25,09:38.4,3833C7F5,United Kingdom,Female,11,"Sep 12, 2020 11:52:14 am","Sep 12, 2020 11:58:27 am",Complete,0,0,0,English,0,1599925934_5f5ceeaec570b5.85743875,negative,absent,sally_wine,response,5b5f23420085cb0001872849,sally_wine.response,A car splashes her.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
130,2627,0.114637697-->0.63524848,5f5b8279a9ba112c2644ea21,57fcf3770fc1ce0001f03aaa,APPROVED,58:19.7,03:01.9,282.235,30,17:03.1,4DE9B385,United Kingdom,Female,58,"Sep 11, 2020 9:58:21 am","Sep 11, 2020 10:03:00 am",Complete,0,0,0,English,0,1599832701_5f5b827d31cca8.03181250,positive,present,sally_wine,response,57fcf3770fc1ce0001f03aaa,sally_wine.response,The wine is corked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
131,2457,0.405054704-->0.5710249510000001,5f5bc600d1be8b14f3b8ec71,5d55a0f63af827001981b8d6,APPROVED,46:32.7,54:34.4,481.777,53,59:33.6,40D80FA4,United Kingdom,Female,49,"Sep 11, 2020 2:46:34 pm","Sep 11, 2020 2:54:29 pm",Complete,0,0,0,English,0,1599849994_5f5bc60ab06406.35080168,negative,present,sally_wine,response,5d55a0f63af827001981b8d6,sally_wine.response,She has a fight and has to go to hospital,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
132,2426,0.852563216-->0.30870378600000004,5f5bc3dfa6d2af35a38b0673,58c3d3caabafb2000142055f,APPROVED,37:26.4,46:29.0,542.617,58,58:30.7,40D80FA4,United Kingdom,Female,16,"Sep 11, 2020 2:37:30 pm","Sep 11, 2020 2:46:21 pm",Complete,0,0,0,English,0,1599849450_5f5bc3ea376033.34957996,negative,present,sally_wine,response,58c3d3caabafb2000142055f,sally_wine.response,She drops the bottle on her way home.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
133,2527,0.887640801-->0.092345121,5f5b8de78f94512e048f062f,5e6b9983d4948e1491e34553,APPROVED,47:03.8,59:52.7,768.971,21,40:20.3,510FA8B2,United Kingdom,Male,20,"Sep 11, 2020 10:47:05 am","Sep 11, 2020 10:59:51 am",Complete,0,0,0,English,0,1599835625_5f5b8de9b0b720.78518854,positive,absent,sally_wine,response,5e6b9983d4948e1491e34553,sally_wine.response,Her neighbour offered her a bottle of wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
134,2539,0.41309223-->0.8620172309999999,5f5b8e9f7b31432dc487641a,59e7362fe75b450001a69349,APPROVED,50:12.3,04:18.4,846.159,83,40:44.0,510FA8B2,United Kingdom,Male,23,"Sep 11, 2020 10:50:14 am","Sep 11, 2020 11:04:16 am",Complete,0,0,0,English,0,1599835814_5f5b8ea6c60d70.77204593,positive,absent,sally_wine,response,59e7362fe75b450001a69349,sally_wine.response,the neighbour offered her a bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
